epoch,lr-AdamW,step,train_loss,train_loss_dir,train_loss_spd,val_dir_f1_macro,val_f1_A,val_f1_B,val_loss,val_mae_A,val_mae_B
,0.001,0,,,,,,,,,
0,,1510,,,,0.549272894859314,0.488099604845047,0.6104462146759033,2.961256504058838,19.17500877380371,18.059852600097656
0,,1510,1.9136896133422852,1.534158706665039,0.37953242659568787,,,,,,
,0.001,1511,,,,,,,,,
1,,3021,,,,0.45209959149360657,0.39743587374687195,0.5067632794380188,3.8776485919952393,25.796789169311523,22.013660430908203
1,,3021,1.6394306421279907,1.2895262241363525,0.3499026596546173,,,,,,
,0.001,3022,,,,,,,,,
2,,4532,,,,0.5542802810668945,0.49715256690979004,0.6114079356193542,3.2910940647125244,17.806453704833984,18.756507873535156
2,,4532,1.4799590110778809,1.1438186168670654,0.33613893389701843,,,,,,
,0.001,4533,,,,,,,,,
3,,6043,,,,0.5120792984962463,0.46035346388816833,0.563805103302002,3.7661008834838867,20.397478103637695,19.762300491333008
3,,6043,1.37673020362854,1.05299973487854,0.323731005191803,,,,,,
,0.001,6044,,,,,,,,,
4,,7554,,,,0.4966858923435211,0.4203847348690033,0.5729870200157166,4.386019229888916,20.98796272277832,20.620737075805664
4,,7554,1.2550863027572632,0.9450167417526245,0.3100711703300476,,,,,,
,0.001,7555,,,,,,,,,
5,,9065,,,,0.47282013297080994,0.41131630539894104,0.5343239903450012,4.917355060577393,18.086347579956055,19.888368606567383
5,,9065,1.1699732542037964,0.8727053999900818,0.29726842045783997,,,,,,
,0.001,9066,,,,,,,,,
6,,10576,,,,0.4745558202266693,0.4622802734375,0.4868313670158386,4.765505313873291,17.85785484313965,20.623241424560547
6,,10576,1.1183280944824219,0.8298581838607788,0.28847000002861023,,,,,,
,0.001,10577,,,,,,,,,
7,,12087,,,,0.45870551466941833,0.3988342881202698,0.5185767412185669,4.64273738861084,24.24725914001465,23.187395095825195
7,,12087,1.0596140623092651,0.7786111831665039,0.28100186586380005,,,,,,
,0.001,12088,,,,,,,,,
8,,13598,,,,0.45948439836502075,0.4008045494556427,0.5181642770767212,4.948240756988525,20.474956512451172,21.53534507751465
8,,13598,1.011880874633789,0.7376270294189453,0.27425330877304077,,,,,,
,0.001,13599,,,,,,,,,
9,,15109,,,,0.42727744579315186,0.3769065737724304,0.4776483476161957,5.204921722412109,24.315673828125,21.205373764038086
9,,15109,0.9731756448745728,0.7055150270462036,0.26765960454940796,,,,,,
,0.001,15110,,,,,,,,,
10,,16620,,,,0.3849828541278839,0.29522380232810974,0.47474193572998047,5.9939093589782715,18.898292541503906,18.959749221801758
10,,16620,0.9387015700340271,0.6754543781280518,0.26324692368507385,,,,,,
,0.001,16621,,,,,,,,,
11,,18131,,,,0.4420100748538971,0.37821757793426514,0.505802571773529,6.075688362121582,22.29227066040039,20.56607437133789
11,,18131,0.9158375859260559,0.6544964909553528,0.26134034991264343,,,,,,
,0.0001,18132,,,,,,,,,
12,,19642,,,,0.4369411766529083,0.3654216527938843,0.5084607005119324,6.789571285247803,22.7188663482666,20.222200393676758
12,,19642,0.7858213782310486,0.540619969367981,0.24520134925842285,,,,,,
,0.0001,19643,,,,,,,,,
13,,21153,,,,0.42812037467956543,0.3560650050640106,0.5001757740974426,7.455032825469971,22.406957626342773,20.309677124023438
13,,21153,0.7375133633613586,0.4986865818500519,0.23882706463336945,,,,,,
,0.0001,21154,,,,,,,,,
14,,22664,,,,0.4089192748069763,0.3323860466480255,0.4854525029659271,7.23780632019043,21.80108642578125,20.01714515686035
14,,22664,0.7067276835441589,0.4709314703941345,0.23579652607440948,,,,,,
,0.0001,22665,,,,,,,,,
15,,24175,,,,0.43455952405929565,0.36505499482154846,0.5040640830993652,7.684764862060547,22.549358367919922,20.341053009033203
15,,24175,0.6972473859786987,0.4629335105419159,0.2343141734600067,,,,,,
,0.0001,24176,,,,,,,,,
16,,25686,,,,0.4349586069583893,0.3552689850330353,0.5146482586860657,7.788105487823486,22.665695190429688,20.10558319091797
16,,25686,0.6905597448348999,0.4563162922859192,0.23424413800239563,,,,,,
,0.0001,25687,,,,,,,,,
17,,27197,,,,0.4246275722980499,0.34807562828063965,0.5011795163154602,7.973475933074951,22.84294319152832,20.134536743164062
17,,27197,0.671994686126709,0.4408327341079712,0.2311614602804184,,,,,,
,0.0001,27198,,,,,,,,,
18,,28708,,,,0.4269057810306549,0.3384585380554199,0.5153530240058899,8.082491874694824,22.958391189575195,19.981693267822266
18,,28708,0.6541287302970886,0.42375946044921875,0.23037004470825195,,,,,,
,0.0001,28709,,,,,,,,,
19,,30219,,,,0.4445216953754425,0.3603030741214752,0.5287403464317322,8.467708587646484,21.786537170410156,19.97395133972168
19,,30219,0.6515838503837585,0.4230310022830963,0.22855252027511597,,,,,,
,0.0001,30220,,,,,,,,,
20,,31730,,,,0.4388052821159363,0.35760498046875,0.5200055837631226,8.659284591674805,22.919727325439453,20.533023834228516
20,,31730,0.6420454978942871,0.41424453258514404,0.22780103981494904,,,,,,
,0.0001,31731,,,,,,,,,
21,,33241,,,,0.4308934807777405,0.3474749028682709,0.5143120884895325,8.58584213256836,21.82965850830078,19.898509979248047
21,,33241,0.6429678201675415,0.4162568151950836,0.22671069204807281,,,,,,
,0.0001,33242,,,,,,,,,
22,,34752,,,,0.4314360022544861,0.34545329213142395,0.5174187421798706,8.685997009277344,22.83378791809082,20.163055419921875
22,,34752,0.6256314516067505,0.39941006898880005,0.2262207567691803,,,,,,
,0.0001,34753,,,,,,,,,
23,,36263,,,,0.42918097972869873,0.34785106778144836,0.5105108618736267,8.977282524108887,22.9969425201416,20.036569595336914
23,,36263,0.6193556785583496,0.39363738894462585,0.22571726143360138,,,,,,
,1e-05,36264,,,,,,,,,
24,,37774,,,,0.434802383184433,0.3506459593772888,0.5189588069915771,9.0801420211792,23.05171775817871,20.12933921813965
24,,37774,0.610512375831604,0.3876682221889496,0.2228436917066574,,,,,,
