epoch,lr-AdamW,step,train_loss,train_loss_dir,train_loss_spd,val_dir_f1_macro,val_f1_A,val_f1_B,val_loss,val_mae_A,val_mae_B
16,,6425,,,,0.4792878329753876,0.4541932940483093,0.5043823719024658,4.935515880584717,18.459508895874023,20.659391403198242
16,,6425,1.0439434051513672,0.7416300177574158,0.30231332778930664,,,,,,
,0.0001,6426,,,,,,,,,
17,,6803,,,,0.48274102807044983,0.46992266178131104,0.49555936455726624,4.932007789611816,18.23001480102539,20.69192123413086
17,,6803,1.032109022140503,0.7277511954307556,0.30435842275619507,,,,,,
,0.0001,6804,,,,,,,,,
18,,7181,,,,0.49124062061309814,0.4591723084449768,0.5233089327812195,5.1291046142578125,20.232622146606445,20.864707946777344
18,,7181,1.0250087976455688,0.7242775559425354,0.3007314205169678,,,,,,
,0.0001,7182,,,,,,,,,
19,,7559,,,,0.474730521440506,0.45039263367652893,0.4990684390068054,5.211472034454346,18.51387596130371,20.808881759643555
19,,7559,1.0155408382415771,0.7159014344215393,0.29963964223861694,,,,,,
,0.0001,7560,,,,,,,,,
20,,7937,,,,0.4730735719203949,0.4627692997455597,0.4833778440952301,5.295584201812744,17.83017349243164,20.966411590576172
20,,7937,1.0033270120620728,0.7057194113731384,0.29760727286338806,,,,,,
,0.0001,7938,,,,,,,,,
21,,8315,,,,0.4640488028526306,0.4433952271938324,0.48470234870910645,5.381394386291504,18.95086097717285,21.19503402709961
21,,8315,0.9842370748519897,0.6882548332214355,0.2959822118282318,,,,,,
,0.0001,8316,,,,,,,,,
22,,8693,,,,0.46851399540901184,0.4666069746017456,0.4704210162162781,5.224026203155518,17.155744552612305,21.035259246826172
22,,8693,0.9838388562202454,0.6889709234237671,0.29486826062202454,,,,,,
,0.0001,8694,,,,,,,,,
23,,9071,,,,0.46918895840644836,0.4681144952774048,0.47026342153549194,5.306461811065674,17.153921127319336,21.039636611938477
23,,9071,0.9793532490730286,0.683891236782074,0.29546162486076355,,,,,,
,1e-05,9072,,,,,,,,,
24,,9449,,,,0.46010535955429077,0.44409579038619995,0.4761149287223816,5.424018859863281,18.437528610229492,21.27593231201172
24,,9449,0.9641863107681274,0.671398937702179,0.29278746247291565,,,,,,
